"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.taskId","Input.initial_state_description","Input.answer_idx","Input.screen_url_1","Input.screen_url_2","Input.screen_url_3","Input.screen_url_4","Answer.initial_state_select","Answer.taskId","Answer.test","Approve","Reject"
"307FVKVSYTX8UXP7I1G8Y5F23X074P","307F0QTJA4MBMRIQVZNM9OQOCF98AK","Select the most appropriate initial scene","Select which initial scene is best described by the given caption","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 12:47:48 PST 2019","3","BatchId:3863987;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 14:47:48 PST 2019","","","3I2PTA7R3WC611GJPUHWTXGFMPQKQP","A1YSYI926BBOHW","Submitted","Mon Dec 09 12:48:19 PST 2019","Mon Dec 09 12:50:59 PST 2019","Mon Dec 09 15:50:59 PST 2019","","","","160","100% (392/392)","100% (193/193)","100% (114/114)","00003-079","There is a vertical green bar in a grey cup.  There is a red ball suspended over the vertical green bar.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00007/232/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/068/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00015/469/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00003/079/0.png","4","00003-079","2"
"307FVKVSYTX8UXP7I1G8Y5F23X074P","307F0QTJA4MBMRIQVZNM9OQOCF98AK","Select the most appropriate initial scene","Select which initial scene is best described by the given caption","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 12:47:48 PST 2019","3","BatchId:3863987;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 14:47:48 PST 2019","","","3UJ1CZ6IZK7FWYATAB2VM8CY7NGS51","A27SMEOPKV84VI","Submitted","Mon Dec 09 12:48:25 PST 2019","Mon Dec 09 12:54:16 PST 2019","Mon Dec 09 15:54:16 PST 2019","","","","351","100% (222/222)","100% (78/78)","100% (50/50)","00003-079","There is a vertical green bar in a grey cup.  There is a red ball suspended over the vertical green bar.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00007/232/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/068/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00015/469/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00003/079/0.png","4","00003-079","2"
"307FVKVSYTX8UXP7I1G8Y5F23X074P","307F0QTJA4MBMRIQVZNM9OQOCF98AK","Select the most appropriate initial scene","Select which initial scene is best described by the given caption","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 12:47:48 PST 2019","3","BatchId:3863987;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 14:47:48 PST 2019","","","3Y54SXRO1O3XWDDN0CFT4P008NNUTA","A1MJVTR0PCKBWW","Submitted","Mon Dec 09 12:48:09 PST 2019","Mon Dec 09 12:49:03 PST 2019","Mon Dec 09 15:49:03 PST 2019","","","","54","100% (1190/1190)","100% (304/304)","100% (188/188)","00003-079","There is a vertical green bar in a grey cup.  There is a red ball suspended over the vertical green bar.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00007/232/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/068/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00015/469/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00003/079/0.png","4","00003-079","2"
"30EV7DWJTXD5O4PMOYZN8GJD3NF6YA","307F0QTJA4MBMRIQVZNM9OQOCF98AK","Select the most appropriate initial scene","Select which initial scene is best described by the given caption","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 12:47:47 PST 2019","3","BatchId:3863987;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 14:47:47 PST 2019","","","34QN5IT0T29YI79JZ7QEOMG6ELZ08P","A9K0CV70JWG1W","Submitted","Mon Dec 09 12:48:51 PST 2019","Mon Dec 09 12:57:44 PST 2019","Mon Dec 09 15:57:44 PST 2019","","","","533","100% (53/53)","100% (17/17)","0% (0/0)","00014-267","The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the left side.","1","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00014/267/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00004/695/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00007/127/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/062/0.png","1","00014-267","2"
"30EV7DWJTXD5O4PMOYZN8GJD3NF6YA","307F0QTJA4MBMRIQVZNM9OQOCF98AK","Select the most appropriate initial scene","Select which initial scene is best described by the given caption","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 12:47:47 PST 2019","3","BatchId:3863987;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 14:47:47 PST 2019","","","35K3O9HUAEV6OCY0FSVZJ3ZWVQLFE6","A27SMEOPKV84VI","Submitted","Mon Dec 09 12:48:31 PST 2019","Mon Dec 09 12:54:55 PST 2019","Mon Dec 09 15:54:55 PST 2019","","","","384","100% (222/222)","100% (78/78)","100% (50/50)","00014-267","The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the left side.","1","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00014/267/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00004/695/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00007/127/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/062/0.png","1","00014-267","2"
"30EV7DWJTXD5O4PMOYZN8GJD3NF6YA","307F0QTJA4MBMRIQVZNM9OQOCF98AK","Select the most appropriate initial scene","Select which initial scene is best described by the given caption","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 12:47:47 PST 2019","3","BatchId:3863987;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 14:47:47 PST 2019","","","3907X2AHF3NQK9BE0BW3TW4B0TIP2H","A12R2U6TBB3OOG","Submitted","Mon Dec 09 12:48:15 PST 2019","Mon Dec 09 12:54:10 PST 2019","Mon Dec 09 15:54:10 PST 2019","","","","355","100% (171/171)","0% (0/0)","0% (0/0)","00014-267","The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the left side.","1","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00014/267/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00004/695/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00007/127/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/062/0.png","1","00014-267","2"
"30U1YOGZGCE7DRSSZFFCW0543O5SD9","307F0QTJA4MBMRIQVZNM9OQOCF98AK","Select the most appropriate initial scene","Select which initial scene is best described by the given caption","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 12:47:48 PST 2019","3","BatchId:3863987;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 14:47:48 PST 2019","","","34Q075JO10VG77PY0MHZ9CTY0FT015","A2MCG5W6LHSRG9","Submitted","Mon Dec 09 12:48:14 PST 2019","Mon Dec 09 12:51:02 PST 2019","Mon Dec 09 15:51:02 PST 2019","","","","168","100% (93/93)","100% (67/67)","100% (37/37)","00020-014","The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the right side.","1","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00020/014/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00015/462/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00003/090/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00004/268/0.png","1","00020-014","2"
"30U1YOGZGCE7DRSSZFFCW0543O5SD9","307F0QTJA4MBMRIQVZNM9OQOCF98AK","Select the most appropriate initial scene","Select which initial scene is best described by the given caption","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 12:47:48 PST 2019","3","BatchId:3863987;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 14:47:48 PST 2019","","","3KRVW3HTZQ3D45VZ2AJH3ANKTI6MSL","A1MJVTR0PCKBWW","Submitted","Mon Dec 09 12:48:21 PST 2019","Mon Dec 09 12:50:34 PST 2019","Mon Dec 09 15:50:34 PST 2019","","","","133","100% (1190/1190)","100% (304/304)","100% (188/188)","00020-014","The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the right side.","1","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00020/014/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00015/462/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00003/090/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00004/268/0.png","1","00020-014","2"
"30U1YOGZGCE7DRSSZFFCW0543O5SD9","307F0QTJA4MBMRIQVZNM9OQOCF98AK","Select the most appropriate initial scene","Select which initial scene is best described by the given caption","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 12:47:48 PST 2019","3","BatchId:3863987;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 14:47:48 PST 2019","","","3R2UR8A0IDY90P2A904HUMTH3XNOXA","A9HQ3E0F2AGVO","Submitted","Mon Dec 09 12:48:10 PST 2019","Mon Dec 09 12:49:24 PST 2019","Mon Dec 09 15:49:24 PST 2019","","","","74","100% (1076/1076)","100% (319/319)","100% (214/214)","00020-014","The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the right side.","1","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00020/014/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00015/462/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00003/090/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00004/268/0.png","2","00020-014","2"
"3126F2F5FALFS5Q03TM27DIEGG0EP9","307F0QTJA4MBMRIQVZNM9OQOCF98AK","Select the most appropriate initial scene","Select which initial scene is best described by the given caption","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 12:47:49 PST 2019","3","BatchId:3863987;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 14:47:49 PST 2019","","","31HQ4X3T3VSTYNDE2YI23X8VTDGSLP","A2UHF7UL7G0Y78","Submitted","Mon Dec 09 12:49:02 PST 2019","Mon Dec 09 12:55:47 PST 2019","Mon Dec 09 15:55:47 PST 2019","","","","405","99% (539/544)","96% (124/129)","95% (96/101)","00010-509","There is a black diagonal line to the left and a purple one descending from the right. Along the left hand side is a red ball, and above it is a grey cup with a green ball inside. The grey cup is facing the right.","3","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00015/058/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00001/069/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00010/509/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00020/014/0.png","3","00010-509","2"
